Company,Recovery,S_1Y,S_2Y,S_3Y,S_5Y,S_7Y,S_10Y
Advanced Micro D,0.4,0.9966980238707084,0.9913339512171808,0.9835015994066078,0.9632387980575764,0.9245800363979044,0.8611930446369257
Ally Financial Inc,0.4,0.9895495830065224,0.9714468123684712,0.9473275967180068,0.876290695939982,0.7821775086273268,0.6614279931194933
Altria Group Inc,0.4,0.9973324292305752,0.9930488217623368,0.9854885042162176,0.9648789568476044,0.927392894052946,0.8734567521949826
Amazon.com Inc,0.25,0.997236226079968,0.9930117642450362,0.987464139320197,0.9733883467645356,0.9489763096550812,0.9123639973681328
American Electri,0.4,0.9977848771328944,0.9942792563235316,0.9880322725315388,0.9719259212511758,0.9398308281707404,0.8864729184461705
American Expres,0.4,0.9976080682301984,0.9938481134071536,0.9882094356584814,0.974608812245881,0.9447743866697343,0.8995039562547835
American Interna,0.4,0.9958620066572316,0.9892323713609128,0.9784709553356664,0.9486853430287154,0.8994868234513933,0.8301351172294915
Amgen Inc,0.4,0.997770365156862,0.9932328131811756,0.986601572716667,0.9706669165522872,0.9394625621306252,0.8816329458126952
APA Corp,0.4,0.9930931067921672,0.9816843271839104,0.963641687057166,0.9118127372182712,0.8460109901882178,0.7511856165687273
Arrow Electronic,0.4,0.995672596528062,0.987516909287941,0.9741361358074774,0.9341465118081966,0.881429884083806,0.8035490732180522
AT&T Inc,0.4,0.9942842634912048,0.9860566892759816,0.9762607099219288,0.947525591709254,0.9008849175828076,0.8371045913587604
AutoZone Inc,0.4,0.9973812170220104,0.9930879927847917,0.9876185828779854,0.9700465365016436,0.9386428424882054,0.8829723147739649
Avnet Inc,0.4,0.995656637693106,0.9868094788446574,0.9715008376247192,0.9268015196379712,0.8615223171598049,0.7701927115533501
Barrick Mining C,0.4,0.9977790223692296,0.9937014340887592,0.9876126358025222,0.9678602637534458,0.9305962052097896,0.8708090959700469
Baxter Internatio,0.4,0.9953504550134388,0.98644217838659,0.974310384188556,0.9282243294809452,0.8696379877542221,0.7934502837336431
Best Buy Co Inc,0.4,0.9961136882352613,0.9889662883610658,0.979604027672288,0.945875901559609,0.8986307458773499,0.8189779930162258
Block Financial L,0.4,0.9951473448436854,0.9872557557184832,0.9744458313814902,0.9416390503060518,0.8759265988169351,0.7825222286461769
BorgWarner Inc,0.4,0.9962187431480668,0.9897886727065782,0.9803157402697564,0.9535402911472008,0.9077421999632708,0.8386964283855283
Boston Scientific,0.4,0.9978040686816868,0.9941276674094796,0.98970509888936,0.9723318582796778,0.939551891713606,0.8915633345664058
Bristol-Myers Sq,0.4,0.9974284762160396,0.9932694006455294,0.9871725647265444,0.9688899610849482,0.937425775629276,0.8859261078853683
Broadcom Inc,0.4,0.9972483989750996,0.993073003257564,0.9863968955400214,0.9676823212776112,0.932043853120359,0.8817988841249903
Canadian Natura,0.4,0.9972483989750996,0.993073003257564,0.9863968955400214,0.9522532663345652,0.9001015235186726,0.826831386802812
Capital One Finan,0.4,0.9952416317858346,0.987269953318514,0.9759012812202804,0.9348982657987508,0.8795229313940728,0.7934201264275295
Cardinal Health I,0.4,0.9972061367453976,0.993611562118228,0.9870834739727165,0.962913754204729,0.9218779417900907,0.8697177183096952
Caterpillar Inc,0.4,0.9978991317396432,0.994208790022302,0.9880947183448164,0.9678710324442388,0.92739519164052,0.8636906169392837
Cisco Systems In,0.4,0.997941843152526,0.9949849087791212,0.989794524241925,0.975344105143434,0.9465997824818968,0.9053451272746216
Comcast Corp,0.4,0.9958769426505854,0.989847008247057,0.9792296917150384,0.9513053333046664,0.9140907415318078,0.8479213017806871
Conagra Brands,0.4,0.9953100067927024,0.9878205550857536,0.9740040253106385,0.9656915897368676,0.9267993482269394,0.872142609004168
ConocoPhillips,0.4,0.9975537256317282,0.9930108101999896,0.9861665378332792,0.969014788240366,0.9367904391517676,0.8782059236196429
Cox Communicat,0.4,0.9965122597003822,0.99054110269068,0.9801724032314904,0.9430870070853424,0.8971059790295658,0.8260804479622589
CSX Corp,0.4,0.9983234752192608,0.995541162392886,0.9907507820812628,0.976753162214605,0.9463737467330496,0.9051265983774331
CVS Health Corp,0.4,0.996997442383491,0.9908213054433844,0.9817214845105406,0.9574331354244688,0.9100035082508716,0.8403453918575072
DR Horton Inc,0.4,0.99566111365996,0.988851525037133,0.979063259290053,0.952657634889872,0.9089649774248876,0.8436666168622516
Danaher Corp,0.4,0.9982089375711364,0.9952971640641974,0.99023304540748,0.973940266923256,0.9340638840662726,0.8825827335962264
Darden Restaura,0.4,0.9976033128642166,0.993571921486022,0.9878608425528694,0.9712243439018432,0.939677037906248,0.8825654676352254
Deere & Co,0.4,0.9967263987131242,0.990078474760768,0.978236354566018,0.9393307988398,0.8793510595803732,0.7985008229172981
Dell Inc,0.4,0.9967263987131242,0.990078474760768,0.978236354566018,0.9393307988398,0.8793510595803732,0.7985008229172981
Delta Air Lines I,0.4,0.9924709054983564,0.9815061785656344,0.9633760630147828,0.9122661323574917,0.833788549857081,0.7361972015264991
Devon Energy Co,0.4,0.994192294710632,0.9835335082652384,0.9669881534550022,0.9216307229035444,0.8516089852225874,0.7564524559220857
Dominion Energy,0.4,0.9974646675496952,0.9923705253849044,0.9857614948402276,0.9653791891535556,0.9288509468189085,0.8769319290499856
DXC Technology,0.4,0.993520148079796,0.978104154278235,0.9590046811118894,0.8662452410080506,0.766623854876142,0.6492876217488976
Eastman Chemica,0.4,0.9951822036071548,0.985268742932548,0.9683035835072415,0.9198319052827496,0.8542741066289417,0.7695106706146564
Enbridge Inc,0.4,0.9951665342715,0.9868040388120966,0.9772228602581328,0.9488593506229428,0.8957893875499273,0.8195587558612825
Energy Transfer,0.4,0.9960444171317548,0.988087229823924,0.9780457405954536,0.9493178356021438,0.8943891409299832,0.8076041134533045
Exelon Corp,0.4,0.9977599536259528,0.9940592090151164,0.9880378258471488,0.9713120233023868,0.9406522300145074,0.8872765022804593
Expedia Group In,0.4,0.9970179406310984,0.9910295324512324,0.9813122483555832,0.9487309841065552,0.8907621259642584,0.8270812810295556
FedEx Corp,0.4,0.9963614337669758,0.990394019854835,0.9805030184679672,0.95479166739003,0.911502998769049,0.8458822607808295
FirstEnergy Corp,0.4,0.9969329879150602,0.9907884233198732,0.9824048692384172,0.9606246214856556,0.9154054322422202,0.8524410518792342
Ford Motor Co,0.4,0.9864042527097122,0.965770466730276,0.9387154898720704,0.8684525044566249,0.7732057795106719,0.6662349992327053
Freeport-McMoRa,0.4,0.9963921722811312,0.9886728287895898,0.9751968724927188,0.9348477531739544,0.8737662283958496,0.7870090787700946
General Electric,0.4,0.997995411856668,0.9950491648931048,0.9902713630383309,0.9734711394550916,0.9390789693922216,0.8757395956051341
General Mills Inc,0.4,0.99692357046507,0.9923288360590824,0.9836421341296376,0.9593928297014775,0.9223286829237792,0.8612465747690863
General Motors C,0.4,0.9936636800165712,0.9819426331418748,0.9647032066608876,0.9121189373404012,0.8266266468168222,0.7371356143530983
Halliburton Co,0.4,0.9962974459558888,0.9898875217628552,0.9808953769219224,0.9489336357360776,0.89936073256613,0.8212299942699058
HCA Inc,0.4,0.9962003168896252,0.988756345658244,0.9779287823954028,0.952251818687088,0.903010684390782,0.8291677223497583
Honeywell Intern,0.4,0.9979818291853052,0.994885562102588,0.9905013497195332,0.9770706657134852,0.9524903888286476,0.9105030752301052
Host Hotels & Re,0.4,0.9945751059526796,0.9854874433349402,0.9724295654757203,0.9328632098790772,0.8641397777019915,0.7730752235309796
HP Inc,0.4,0.9962005092536962,0.98826070652569,0.9744291595368412,0.9348300304550786,0.8803849313020164,0.7856378162561246
Intel Corp,0.4,0.9951571474329052,0.9875656127789136,0.9770188295715464,0.94035309966478,0.8952656904936916,0.8287246243444958
International Bu,0.4,0.9971877838238504,0.9929309009673576,0.9849076535923484,0.9632698921303764,0.9254094309878372,0.8709231542571578
International Pa,0.4,0.9964356133542008,0.9896301139455644,0.9787472366490276,0.9444255139319636,0.8966274335662311,0.8395639577874373
Johnson & Johns,0.4,0.9977421001738668,0.9948752591579676,0.9915852578049767,0.9800907646848118,0.950717565167522,0.8973024456357502
Johnson Controls,0.4,0.997585503448333,0.994134691339522,0.9881323465684888,0.9681081114225454,0.9280533782271362,0.8706287921127541
Kinder Morgan In,0.4,0.9961458044551178,0.9893221878071132,0.9796253763004852,0.950554145702402,0.9000941244224183,0.8266365998724542
Kraft Heinz Food,0.4,0.996628408669217,0.9900299221473824,0.9811708821988704,0.9546027779011468,0.9013707928856024,0.8223414026265834
Lennar Corp,0.4,0.9947044191018032,0.985474705739374,0.9717724413028784,0.9340501087757046,0.8665592896117424,0.7841719580102063
Lincoln National,0.4,0.9918807310524868,0.9775079571722668,0.958331414052555,0.9019049498157274,0.8299561033298767,0.7344262918629093
Lockheed Martin,0.4,0.998113709568233,0.995325463061402,0.9907402074217948,0.9781890973153764,0.951187426903802,0.9072196215789522
Lowe's Cos Inc,0.4,0.9975682673033316,0.9933131975179672,0.9861200273742432,0.967684235324622,0.9357570523890189,0.8797195012237111
Sekisui House US,0.4,0.9948182533742778,0.9866078379855104,0.974581075779398,0.9457656952748454,0.8972461084614528,0.8081892053923462
Marathon Petrole,0.4,0.9959377418643632,0.9891799698587096,0.978911041987988,0.947395516289525,0.8924259228857087,0.8096734141920229
McDonald's Corp,0.4,0.9981090941575884,0.9948213083874876,0.9904778022097028,0.9773755551063428,0.9533555493996352,0.911406144297464
McKesson Corp,0.4,0.997633351005918,0.9937447433750022,0.9874197364891524,0.9699394054460796,0.930378261095132,0.8694394047767676
