Tenor,Detachment,Correlation
3.0,0.03,0.20812444157228335
3.0,0.07,0.21795560228466956
5.0,0.03,0.30612241883105945
5.0,0.07,0.4419022866341312
5.0,0.1,0.4802231610819966
5.0,0.15,0.580007220668836
7.0,0.03,0.3071825326574264
7.0,0.07,0.4834898890435401
7.0,0.1,0.567758340639288
7.0,0.15,0.6769924814187617
10.0,0.03,0.2926451858741874
10.0,0.07,0.5329049185851499
10.0,0.1,0.6097190036888432
10.0,0.15,0.7018923566696329
