Tenor,Detachment,Correlation
3.0,0.03,0.1297195736157226
5.0,0.03,0.2673353209789942
5.0,0.07,0.38892473720204634
5.0,0.1,0.4213067388098745
5.0,0.15,0.5060237253470566
7.0,0.03,0.28202450863319467
7.0,0.07,0.441589301632588
7.0,0.1,0.5165041124521148
7.0,0.15,0.6004549270636791
10.0,0.03,0.28050573671683554
10.0,0.07,0.5127019387329969
10.0,0.1,0.5859706406176083
10.0,0.15,0.6765706763212885
