Company,Recovery,S_1Y,S_2Y,S_3Y,S_5Y,S_7Y,S_10Y
Block Financial L,0.4,0.9946557058566695,0.9862646784699611,0.9736520271678316,0.9406069025335803,0.8779524721298376,0.7880469416026982
BorgWarner Inc,0.4,0.9962486471867307,0.9899161976024006,0.981202076665426,0.9537659466204426,0.9068289136703767,0.8366916035690358
Boston Scientific,0.4,0.9975678521715042,0.994134553402929,0.9894159986905988,0.972102295943285,0.9397448864316802,0.8917412433206259
Bristol-Myers Sq,0.4,0.9974479554109151,0.9936024718002934,0.9877206653491818,0.9687146567822216,0.9362874206338908,0.8830884833765457
Broadcom Inc,0.4,0.9972916301171022,0.9929337263107221,0.9863061091764626,0.9671952645075268,0.9295421567338966,0.8771631010014269
Canadian Natura,0.4,0.9955419554562264,0.9880287592103092,0.976346952871353,0.9439946751295782,0.8847756211748795,0.7912120086288971
Capital One Finan,0.4,0.9936115978325821,0.9832138885282521,0.9706207961696904,0.9356060347345093,0.8823875438979244,0.7987558950422816
Cardinal Health I,0.4,0.9974969095778818,0.993179953332828,0.986737338251919,0.9694851314223333,0.9305399467881244,0.8712911772020092
Caterpillar Inc,0.4,0.9978477626339706,0.9948321192908643,0.9895035973680999,0.9771104205460521,0.9456449543688273,0.8955816511423846
Cisco Systems In,0.4,0.9978593986894183,0.9940643115678106,0.9878027688995682,0.971712072280444,0.9452317354845337,0.9022508089949265
Comcast Corp,0.4,0.9956771198387303,0.9894575789553143,0.9791295217575672,0.9518592578563462,0.9094587350173271,0.8355078771012344
Conagra Brands ,0.4,0.9953945140319815,0.9878014699925243,0.9738547580248956,0.9308644093278243,0.8670079141060333,0.780415028685522
ConocoPhillips,0.4,0.9975173034295054,0.9933769935320448,0.9859282651948387,0.9640217276183517,0.9227941832477807,0.8667631827689125
Cox Communicat,0.4,0.9964322810838447,0.9904722681280677,0.9795731068507454,0.9474674433855668,0.9050291258345692,0.8324963216112643
CSX Corp,0.4,0.9981486376296317,0.9955574759266014,0.9918059213003793,0.9807203316197836,0.9569142191595895,0.9148670666546571
CVS Health Corp,0.4,0.9968327432184915,0.9907926385133654,0.981358965703297,0.9561085050269531,0.9046148960644305,0.8294871051796702
DR Horton Inc,0.4,0.995644627586799,0.9887168135807596,0.978582421853905,0.9530398397454297,0.9096765454181228,0.8453490978083504
Danaher Corp,0.4,0.9981793816474964,0.9953055761373452,0.9899407946045975,0.9750801040816353,0.9408699065908244,0.8879202691239279
