Tenor,Detachment,Correlation
3.0,0.03,0.06943321591876633
5.0,0.03,0.25564138792875657
5.0,0.07,0.36472771758246375
5.0,0.1,0.39470059567455357
5.0,0.15,0.46047575667844864
7.0,0.03,0.27013047562356934
7.0,0.07,0.42111639795982564
7.0,0.1,0.49177809717690457
7.0,0.15,0.5594696100792651
10.0,0.03,0.27177649572917056
10.0,0.07,0.4980430954139175
10.0,0.1,0.5668505329059141
10.0,0.15,0.6581008746506533
