Company,Recovery,S_1Y,S_2Y,S_3Y,S_5Y,S_7Y,S_10Y
Advanced Micro D,0.4,0.9977370609686581,0.9934175360212012,0.9866808867125114,0.9659858089742175,0.9307660459328807,0.8788235629060099
Honeywell Intern,0.4,0.9985278673585775,0.9960196923583867,0.9920268873170244,0.9796118627423255,0.9583003623965355,0.9178359243405855
Barrick Mining C,0.4,0.9984209063607622,0.9953193646651178,0.9899952068294997,0.9699036249546873,0.9369784265732009,0.8776126286420902
American Electri,0.4,0.9984886027973023,0.9954955372373209,0.9900777710650758,0.9742311240423386,0.9481681654377963,0.8993373170138843
American Expres,0.4,0.9983198399460266,0.9951598138571381,0.9901283769462257,0.9760428291306342,0.9508912039113251,0.9079415874551049
American Interna,0.4,0.9969881504547784,0.9915217595184144,0.9816244084007454,0.9528148058890225,0.9080447679697475,0.838192711005138
Arrow Electronic,0.4,0.9970554924304272,0.9902934834378664,0.978259051627126,0.935792715446855,0.8892946251907268,0.810055476562168
AutoZone Inc,0.4,0.9979593058048264,0.9941371231847003,0.9890411170741422,0.9711236605973924,0.9448837978609229,0.8924248121988203
Avnet Inc,0.4,0.9971531687879642,0.9893765095596669,0.9755881568492776,0.9281566699212089,0.8730853836637518,0.7805471384168858
Baxter Internatio,0.4,0.9967979018511307,0.9896071331697771,0.978828346649845,0.9347830350751566,0.8834168878697336,0.8078818587357243
Verizon Commun,0.4,0.9963380154192072,0.9904497159510817,0.9810416439666915,0.9539932362569229,0.915258386048673,0.8460205617616006
Best Buy Co Inc,0.4,0.9971299473907288,0.9908076954470347,0.981913512802174,0.9480358303223849,0.9040580155172503,0.8215941216172712
Boeing Co/The,0.4,0.9962177739706995,0.9891645061481801,0.9783592068826718,0.9461013533913806,0.9072190631588718,0.8419887023033314
Boston Scientific,0.4,0.9984043089427045,0.9953283848912202,0.9912119874386595,0.9737919755842817,0.9467052212555954,0.9015664174401166
Bristol-Myers Sq,0.4,0.9981288745227175,0.9946684041704842,0.9890629322872618,0.9712835250203242,0.9436667783451143,0.89276653790287
Campbell's Comp,0.4,0.9975270340155554,0.9929932190787718,0.9844160198045535,0.9553935167725328,0.9110092523267516,0.840451447145758
Caterpillar Inc,0.4,0.998579208891486,0.9961378650456019,0.9913700825193728,0.9776826644258956,0.9530075924269888,0.9061189310598932
Conagra Brands ,0.4,0.9967645273343858,0.9904056039845675,0.9787091957111934,0.9350936802754632,0.8862932953402237,0.8082190069233722
CSX Corp,0.4,0.9986996374393843,0.9964648460599759,0.992697139009654,0.9817098504838292,0.9612858747514589,0.923009302514127
Danaher Corp,0.4,0.9986983520408349,0.9961007680422987,0.9913927149455439,0.9766424550601888,0.9459958026245309,0.893708764551835
Target Corp,0.4,0.9975641628483414,0.9921837707822028,0.9843233192499475,0.9596916430486717,0.9295232789189964,0.8758145236661705
Deere & Co,0.4,0.9983222941859836,0.9950413007656753,0.9897920465296498,0.9729862689408921,0.945574871012283,0.890295911103287
Dominion Energy,0.4,0.9981850555845282,0.9938917712438241,0.9878425526222862,0.9682148620827472,0.9362710594268195,0.8853640044900053
Dow Chemical Co,0.4,0.9964535704405427,0.9881578493967378,0.9731656275125626,0.9221280645467101,0.8619677121311765,0.7691374076502603
FedEx Corp,0.4,0.9974236056883876,0.9922082530144687,0.9833028702993377,0.9565485112771462,0.9170014494255523,0.8502232162763642
Ford Motor Co,0.4,0.9905280988205458,0.9733978463464378,0.9489702435074235,0.8760855157384106,0.7957523491239147,0.6707888120839958
Freeport-McMoRa,0.4,0.9974895568596986,0.9911217950804411,0.9790495331972404,0.9390937205529785,0.8872209785730508,0.8030747200480507
General Electric ,0.4,0.9986184352148021,0.9964596569747703,0.9922913843143304,0.9755437954961197,0.9433192610815254,0.8859401524240533
General Mills Inc,0.4,0.9979034456606908,0.9938854385817626,0.9861561790651355,0.9615812959708381,0.9295554927876465,0.8702448122628086
Halliburton Co,0.4,0.9970908064684417,0.9913198845967333,0.9829120549111267,0.9513870391116696,0.9111880002723582,0.8431905211943159
Kraft Heinz Food,0.4,0.9977460660792677,0.9924792673268035,0.9842445557074818,0.957652014313014,0.9100499365482942,0.8351278473102424
HP Inc,0.4,0.9974245296833701,0.9910443956134418,0.9788628428028718,0.9414157073561431,0.8932367511087858,0.8022323272733386
Home Depot Inc/,0.4,0.9983899901705716,0.9952572664626796,0.9907358503943928,0.9757769918401595,0.9528629352553327,0.906241046212685
International Bu,0.4,0.9980983075383478,0.9941913839181152,0.9870088077133754,0.96362808820116,0.933872174508135,0.8816265533554402
International Pa,0.4,0.9973267272036886,0.9915605459025204,0.9815169257084801,0.9459721780697485,0.9032865679803502,0.8449289665012278
Johnson & Johns,0.4,0.9983001860827145,0.9957740479809581,0.9925230642644841,0.9807666848131933,0.9590519899071208,0.9110278639250179
Kroger Co/The,0.4,0.9981585781076858,0.9944430104036335,0.9885415380661144,0.9677643599354816,0.9348724019338858,0.8805250451579174
Lennar Corp,0.4,0.9955222291200347,0.9869850047128387,0.9735502993615383,0.9354312663347487,0.8741059251892801,0.7935634541785025
Lincoln National ,0.4,0.9938964891065053,0.9820283591006244,0.9642767670331382,0.9064476514238129,0.8436494307217682,0.7474212404322941
Lowe's Cos Inc,0.4,0.9981321970023415,0.9946254814201766,0.9880625671744089,0.9692677057432093,0.9400224132182362,0.8828309029400115
McDonald's Corp,0.4,0.9984756948860505,0.9957058545679872,0.9913853748394694,0.9781340832751011,0.9571902935702472,0.9168395520747653
Sekisui House US,0.4,0.9964562526959573,0.9899317881770356,0.9791723357704671,0.9462761962707926,0.8852963031110824,0.7739173923084589
CVS Health Corp,0.4,0.9977636934682627,0.9927794001720949,0.9844438963837305,0.9586194805080893,0.9119020098963857,0.8352874418361111
Motorola Solution,0.4,0.9980180434574157,0.9944656594424194,0.987676367654341,0.9667289469287281,0.93717181267018,0.8776609282376641
Newmont Corp,0.4,0.9982407718506362,0.9946037252465952,0.9888430627878593,0.9683959545906106,0.9352366845629949,0.869315173497775
Norfolk Southern,0.4,0.9986626103397995,0.9962797081531594,0.9925993817889814,0.9807348158124205,0.9624321295879863,0.9237753236252298
Northrop Grumm,0.4,0.9987133419135182,0.9960242601407452,0.9917097117862477,0.9785782725210984,0.956524664433994,0.9152162370268142
Occidental Petro,0.4,0.9941441906522933,0.9836563345686314,0.9685698774863097,0.9271403811591877,0.871625497250392,0.7812736344727065
Omnicom Group ,0.4,0.9978358841448378,0.9934726561554188,0.9855614392714196,0.9596865229653871,0.9287890987131905,0.8682556829280588
Pfizer Inc,0.4,0.9982836958891449,0.9949964555721141,0.9896818971739849,0.9719928380851937,0.9381231748177146,0.8695002848833782
Exelon Corp,0.4,0.9984636677829214,0.9953999157784746,0.990096783956482,0.9732694773841553,0.9481599546958367,0.8988706512905476
Altria Group Inc,0.4,0.9981474163109754,0.9945068038767821,0.9876884871366829,0.9661002481043214,0.931639392732325,0.8766144404794337
ConocoPhillips,0.4,0.9983459671856968,0.9948365237052352,0.9884758986221103,0.9673383597703874,0.9294760436861541,0.8667620580101716
PulteGroup Inc,0.4,0.9962111110605111,0.9882158496352434,0.9755276019519699,0.9402642809178405,0.8864306903973541,0.7994737642911982
PNC Financial Se,0.4,0.9966065325919594,0.990686145282447,0.9818735304380158,0.9564931608149136,0.9237281101804343,0.8696558357837006
Procter & Gambl,0.4,0.9982486200504983,0.9953396751822832,0.9913195184929673,0.9791128569491905,0.9615836059884884,0.9261873560410991
Ryder System In,0.4,0.9979453592885177,0.9924936000071971,0.9826997518412681,0.949016090767529,0.9021132550548596,0.8192365827901813
Sherwin-Williams,0.4,0.9976265181506245,0.9932759876614162,0.9859331803776822,0.9610776111372042,0.9227021455646602,0.8608446953406274
Southern Co/The,0.4,0.9980367399417309,0.9934358572390497,0.986763739417569,0.9681735674644172,0.9372253036822438,0.8829346857774929
Southwest Airline,0.4,0.9948718622725163,0.9830940524555907,0.9663145163556351,0.9102756132801508,0.842640721172793,0.7450168877654825
AT&T Inc,0.4,0.996002698300004,0.9893438699397203,0.9800553380349581,0.9510899338782102,0.9098153611745854,0.8424699129771696
Toll Brothers Inc,0.4,0.9957366522009934,0.9864670542438206,0.9729455545929047,0.934490028634283,0.8737157066056054,0.7781812113933875
Johnson Controls,0.4,0.998306690093488,0.9951337797068512,0.9897628392518419,0.9702297907071502,0.9428105845948631,0.8986470649395406
Union Pacific Cor,0.4,0.9986966398423162,0.9962589101557912,0.9921587688353901,0.9789231087248282,0.9595605604017251,0.9205179853269089
UnitedHealth Gro,0.4,0.9975997481952291,0.9931720413915784,0.9858047913092536,0.9648873689638897,0.9303430565830196,0.8711318685108612
RTX Corp,0.4,0.998329364548245,0.9946260312797361,0.9881342355328083,0.9696810468523375,0.9432071674519811,0.8942495508745807
Walmart Inc,0.4,0.9984856423244831,0.9956715986582797,0.991364789897234,0.9788177804691103,0.9583289401519338,0.9215765320555841
Weyerhaeuser Co,0.4,0.9985237410789787,0.9955959905006624,0.9905159489163027,0.9739348514307626,0.9502775679377955,0.901377429800338
Williams Cos Inc,0.4,0.9978485184350119,0.993312685903981,0.9850369059178964,0.9586506314785409,0.9151255525578802,0.8447608061207295
AES Corp/The,0.4,0.9953870189742405,0.9846709485172753,0.9674023818395563,0.912914391730421,0.8408110016871154,0.7454609361339037
Amgen Inc,0.4,0.9984260082942054,0.9946997148696298,0.988820224537123,0.9725277819546281,0.9424835207876521,0.8856374718127235
Cisco Systems In,0.4,0.9985576671295056,0.9955003499174802,0.9900729747356685,0.9743234987137516,0.9518239956652605,0.9099443793092554
Comcast Corp,0.4,0.9971289585311185,0.9920690433731704,0.9825199389523424,0.9539318568709034,0.9211595116591134,0.8547160176145085
Dell Inc,0.4,0.9974489147521605,0.9917131122013453,0.9807555584658705,0.9418629613892272,0.8895158367603192,0.8094620322438394
Intel Corp,0.4,0.9965888162741524,0.9899503290615352,0.9803852953532666,0.9437448538188727,0.9053405246480882,0.8400574035487548
Oracle Corp,0.4,0.9942885603921451,0.9843594244900992,0.9679396105182562,0.9147652079126679,0.8545949051177474,0.7502273955274398
Tyson Foods Inc,0.4,0.9977074277514787,0.993146772043947,0.9852290330348429,0.9617230002693505,0.9266995413604852,0.8633288943552798
Cardinal Health I,0.4,0.9982487061449282,0.9949323153005423,0.9890323502657858,0.9707467560418219,0.9381075599332018,0.8827274247951244
DR Horton Inc,0.4,0.996972860550153,0.9909323888426871,0.9815578940599343,0.9535801913474775,0.9148572034044552,0.849404668103492
Paramount Globa,0.4,0.9967370042963141,0.9878075020150886,0.9686309444702709,0.890949150882651,0.8157608595166872,0.7118183708452455
Canadian Natura,0.4,0.9968816785677097,0.9906272519901798,0.9800099961341067,0.9486766638269034,0.8948725184580222,0.8021489497088136
Enbridge Inc,0.4,0.9965877966366754,0.9897422394321915,0.9813412210091894,0.9520145668413447,0.9052741188039937,0.830366394468515
Teck Resources ,0.4,0.9978486355609434,0.9930949074535754,0.9856168081339512,0.9614118345188438,0.9150027719971326,0.8412153235779449
Radian Group Inc,0.4,0.995854209922071,0.986445369723098,0.9715134003447787,0.9243386927169511,0.8634138243340936,0.7690269491325352
Royal Caribbean ,0.4,0.99618356059325,0.987269410476075,0.9757642984736218,0.9355716497137443,0.8715312385034805,0.7822056499067319
Allstate Corp/Th,0.4,0.9984890932627476,0.9955657448975613,0.9909811789648996,0.975289345649561,0.9542266368428698,0.9171894261875023
BorgWarner Inc,0.4,0.9974512145284239,0.9921443777471166,0.9835213762153002,0.9561565219539022,0.912699167053592,0.8396597149266014
Eastman Chemica,0.4,0.9964709693246554,0.9880190109890692,0.9729240628043294,0.9245427736598745,0.8676509334517887,0.7808385341226861
Prudential Finan,0.4,0.9968915635945989,0.9904384910995746,0.9806970966031543,0.9484450848703702,0.9026634966372338,0.8276396941426792
United Parcel Se,0.4,0.998228147466746,0.9951199204662593,0.9901104053527511,0.9730494037503138,0.9468858917540933,0.9010057715511975
McKesson Corp,0.4,0.9982619256277245,0.9948617782077978,0.9889948834082883,0.970490002940522,0.9359203325118319,0.8765301279587787
Lockheed Martin ,0.4,0.9986260492819413,0.9962912270683626,0.9920440123190348,0.978722937643239,0.9593258658019139,0.9203814339325838
Capital One Finan,0.4,0.9955436467991211,0.9870644786775976,0.9754165129908404,0.9382449723319533,0.889475692722128,0.8037355388525094
Ally Financial Inc,0.4,0.99251189357692,0.9766166997596082,0.9535675777560054,0.8810107839159685,0.7999353580250155,0.6808279294462333
Cox Communicat,0.4,0.9976619646249505,0.9928973765144531,0.9842104824175489,0.954991218909214,0.9197679848102825,0.8515689113144277
National Rural U,0.4,0.9988541411809626,0.9968446206310447,0.9926915804107422,0.9816807346336923,0.9534352239849321,0.9125406077475819
Darden Restaura,0.4,0.9974195479016588,0.992425157378107,0.9848074345850977,0.9595476419261962,0.9186159759224024,0.8541336967381385
Quest Diagnostic,0.4,0.9983671316884181,0.9953392145621501,0.9902099493337624,0.9739005653126442,0.9476554242610193,0.8985313193967096
NextEra Energy C,0.4,0.996890267480219,0.9909937598821017,0.9816400010911097,0.9504572340070455,0.9002425326655359,0.8250944714679299
