date,tranche_pv,index_pv,tranche_dv01,index_dv01,hedge_ratio,hedge_notional,daily_pnl,cumulative_pnl
1025,0.00032038176829511655,-0.021940611423645156,-1.0605138221330551e-05,0.00046179046931456996,-0.022965260060632327,229652.60060632328,0.0,0.0
1119,0.0017113743592241173,-0.02041956681650582,-1.2551154880868082e-05,0.00045932285988809635,-0.027325343406435044,273253.43406435044,-13560.614059622238,-13560.614059622238
1120,0.0017685819287949142,-0.020384526135464518,-1.3496203169739707e-05,0.00045977266957887564,-0.029354078793116224,293540.7879311622,-562.500709281479,-14123.114768903717
1121,0.001723737175483752,-0.020474274655939304,-1.2495080866124081e-05,0.0004601143899246006,-0.027156466173926145,271564.6617392615,422.1026816957974,-13701.01208720792
1125,0.0016618028918195318,-0.021497455950995156,-9.373876040771195e-06,0.00046160192869081074,-0.020307272258062826,203072.72258062827,341.4829543524197,-13359.529132855501
1126,0.0016802873057318903,-0.02183901306287156,-8.794821163379818e-06,0.0004616761136798826,-0.019049764332139518,190497.64332139518,-254.20507174910162,-13613.734204604603
1201,0.0016884441441603025,-0.022022277130918335,-7.456227353999645e-06,0.0004610358848805181,-0.016172770056569453,161727.70056569454,-116.47975735252504,-13730.213961957128
1203,0.0013012166631002822,-0.02210927514871165,-0.00010179626916880652,0.00046135149329720043,-0.22064796721754587,2206479.6721754586,3858.2048212287177,-9872.00914072841
