date,tranche_pv,index_pv,tranche_dv01,index_dv01,hedge_ratio,hedge_notional,daily_pnl,cumulative_pnl
1119,,-0.02041956681650582,,0.00045932285988809635,,,0.0,0.0
1120,,-0.020384526135464518,,0.00045977266957887564,,,,
1121,,-0.020474274655939304,,0.0004601143899246006,,,,
1125,,-0.021497455950995156,,0.00046160192869081074,,,,
1126,,-0.02183901306287156,,0.0004616761136798826,,,,
1201,,-0.022022277130918335,,0.0004610358848805181,,,,
1203,,-0.02210927514871165,,0.00046135149329720043,,,,
