Tenor,Detachment,Correlation
3.0,0.03,0.12610052461769253
5.0,0.03,0.2680273854188885
5.0,0.07,0.3909916252558449
5.0,0.1,0.4241582781153484
5.0,0.15,0.5097575485498648
7.0,0.03,0.27869118405039883
7.0,0.07,0.43733181286882167
7.0,0.1,0.5111751806854431
7.0,0.15,0.5938913131009332
10.0,0.03,0.27445759997840985
10.0,0.07,0.5041797162166326
10.0,0.1,0.5773739796429573
10.0,0.15,0.6663679487939791
