Company,Recovery,S_1Y,S_2Y,S_3Y,S_5Y,S_7Y,S_10Y
Advanced Micro D,0.4,0.9966866988654802,0.9913867167338044,0.9837716617243222,0.9625490666727604,0.9216672751047378,0.8685024878000572
Honeywell Intern,0.4,0.997844167947675,0.9947895823603563,0.9902796027004015,0.9775358351571785,0.9527278325886892,0.9106670580801624
Barrick Mining C,0.4,0.9976875888323901,0.9938734856552626,0.9878054291923946,0.966855904199468,0.9286644018686707,0.8671964086393745
American Electri,0.4,0.9977866880504126,0.9941039177100065,0.9879059538543071,0.9716151872608247,0.941283633106722,0.8906528862643917
American Expres,0.4,0.9975396459030896,0.9936648056159761,0.9879675690851822,0.9736083056788022,0.9443576358568498,0.8999574554377466
American Interna,0.4,0.9955909441220114,0.9889093290759995,0.9776233110379726,0.9480834672785506,0.8961305705742999,0.8247704306245998
Arrow Electronic,0.4,0.9956894586507122,0.9873050095343193,0.9735351166131784,0.9294187749238666,0.875122769927819,0.7945984747844609
AutoZone Inc,0.4,0.9970119459365951,0.9923274520442498,0.986643927621677,0.9681974501411055,0.9375775613921401,0.8831836668588254
Avnet Inc,0.4,0.9958323548229547,0.9861077009398411,0.9702927493671644,0.9210571813527046,0.8570105824180734,0.7630591444576542
Baxter Internatio,0.4,0.995312646289983,0.9864087978105377,0.9742264719332755,0.9283127541190809,0.8685497251896611,0.7922716174809982
Verizon Commun,0.4,0.9946400211592475,0.9875090392809546,0.9769151546194002,0.9493768926940208,0.9042286642919134,0.8331809648602422
Best Buy Co Inc,0.4,0.9957983823606108,0.9879765753848618,0.9779746556823626,0.9428398344586765,0.8916587681249427,0.8069601206740907
Boeing Co/The,0.4,0.9944641810624458,0.985830933355232,0.973656739340408,0.9407180424859684,0.8952041848951957,0.8288480919694877
Boston Scientific,0.4,0.9976632927400939,0.9938852837185601,0.9892870862736636,0.9711321225476626,0.9396326332869139,0.8930626342185135
Bristol-Myers Sq,0.4,0.9972601261137009,0.9930221451304835,0.986670482539839,0.9683732492400149,0.9362047272753222,0.8835527902594081
Campbell's Comp,0.4,0.9963793631678916,0.9908320949276038,0.9810168699157183,0.9509140310435684,0.8994574739521426,0.8271965664405373
Caterpillar Inc,0.4,0.9979193290647592,0.9949441834088514,0.9894796259022476,0.9754126728539502,0.9467476320975823,0.897985777780332
Conagra Brands ,0.4,0.995263828211288,0.9874514308419438,0.9740817669835102,0.9286530269813562,0.8717656518243846,0.792632497048325
CSX Corp,0.4,0.998095636736592,0.9953719904483789,0.9910960778372933,0.9798452459995503,0.9561031034996206,0.9162709205882187
Danaher Corp,0.4,0.9980937548579608,0.9948956501304341,0.989507189861769,0.9742680585307026,0.9388321474493637,0.8845706264060407
Target Corp,0.4,0.9964336921757765,0.9897742742012018,0.980904146540479,0.9556336869971089,0.9202682881440831,0.865257328011859
Deere & Co,0.4,0.9975432383834638,0.9935098064259178,0.9875580827319602,0.9702459010027173,0.9383572202057994,0.8808843734198796
Dominion Energy,0.4,0.9973423568410011,0.9920066732560394,0.9851851540979921,0.9649992346200745,0.927867359020474,0.8755596618003897
