Company,Recovery,S_1Y,S_2Y,S_3Y,S_5Y,S_7Y,S_10Y
Advanced Micro D,0.4,0.9969266996718164,0.9923746941472318,0.9856565636822414,0.96959282460135,0.9258576291037744,0.8667897996530786
Ally Financial Inc,0.4,0.9903171732329697,0.9724402106732588,0.9496884823453783,0.8803673379892017,0.7858592811321379,0.6638039595347078
Altria Group Inc,0.4,0.997415522695263,0.9932116938622195,0.9863334001241181,0.9668942172437915,0.927877722699149,0.8726719940792659
Amazon.com Inc,0.25,0.9977628859356867,0.9945099671676019,0.9903621685802307,0.9803863916641625,0.9571630890841273,0.9209643496443525
American Electri,0.4,0.9977743895790616,0.9942661310310664,0.9884460200561703,0.9723599561314555,0.9434178820043453,0.8942503960605498
American Expres,0.4,0.997479580187631,0.993431237111944,0.9874576204839692,0.9728013014682096,0.9405379547369562,0.8928257484563443
American Interna,0.4,0.9957104422530061,0.988778057503181,0.9781123288037229,0.9496505642600787,0.899908750746269,0.8316057585866439
Amgen Inc,0.4,0.9976084794397625,0.9927972852062249,0.985776591008504,0.9676641376204391,0.933185441957519,0.8779337497521756
APA Corp,0.4,0.9920281833329578,0.9790279660676143,0.9582887894517831,0.8983536304009889,0.8239557317855317,0.7215971455626938
Arrow Electronic,0.4,0.9956593446087857,0.9877789803697671,0.9755325267141959,0.9408317554957452,0.8830920173552281,0.8061629167266704
AT&T Inc,0.4,0.9943296361440656,0.9864439594058877,0.9762971506323714,0.9490878295186164,0.9031452521148403,0.8340311652950007
AutoZone Inc,0.4,0.9971531616726108,0.9918767220145109,0.9862182864492226,0.9688283718323173,0.9395369359155068,0.8883727488592081
Avnet Inc,0.4,0.995402014508145,0.9865448385333196,0.9721671026126695,0.9333779583704621,0.8636138743924952,0.7729181091011033
Barrick Mining C,0.4,0.9979082234431933,0.9943466411443168,0.9887825687722407,0.9704059420645691,0.9373222764633754,0.8813560420307427
Baxter Internatio,0.4,0.9960576122652759,0.9888406262008188,0.9791606660567465,0.9418426823030766,0.8890976695839965,0.8194826437221471
Best Buy Co Inc,0.4,0.9962230945624994,0.9894206140127648,0.9802042124937544,0.9492859408742741,0.9009132590977437,0.8247014866237786
Block Financial L,0.4,0.9953841175066134,0.9881743466166316,0.976955773968785,0.9497357814711409,0.8828002664655094,0.7879700493068625
BorgWarner Inc,0.4,0.995779353024827,0.9888938396468685,0.9796515308281362,0.952230935582125,0.9012650000852124,0.8254779149316037
Boston Scientific,0.4,0.9976335048670335,0.9939291278963205,0.9901785921886626,0.9736793139735314,0.9436192659149996,0.8986645198058609
Bristol-Myers Sq,0.4,0.9974646363052667,0.993676266016769,0.9870520194150608,0.9700506708140471,0.9397485231609093,0.8933884282483092
Broadcom Inc,0.4,0.9973591969867267,0.9932072760555061,0.9868361459124927,0.9686443779155194,0.9303478960552666,0.8860674756813236
Canadian Natura,0.4,0.9950004826010939,0.9865750030930627,0.9742094906742442,0.9404348289317652,0.8836561527263567,0.7843396408640305
Capital One Finan,0.4,0.9937724577926401,0.9838494416091313,0.9699722937931711,0.9337267879800105,0.8789803001950187,0.7934575311943902
Cardinal Health I,0.4,0.9975707241350387,0.9929692645958386,0.9864359284617582,0.9685398414774156,0.9348771680683602,0.8783451966669887
Caterpillar Inc,0.4,0.9978076197742376,0.994600554793387,0.9888721281976175,0.9746672578569402,0.9464625613010996,0.8983156051464399
Cisco Systems In,0.4,0.9977504287136422,0.9940015402674309,0.9884725473336604,0.9729262043692594,0.9504709663919532,0.9110031272951407
Comcast Corp,0.4,0.9963910986806753,0.9908511155824952,0.9810578273254651,0.9560809803154958,0.9172721567712184,0.8482996757855252
Conagra Brands ,0.4,0.9959981546833117,0.9892872969917367,0.9768764496557326,0.9365058419102416,0.883007308995833,0.8071398483590092
ConocoPhillips,0.4,0.9969093682795234,0.9919333284974953,0.9844653478956912,0.964246028719423,0.9277985071477267,0.8726587792750542
Cox Communicat,0.4,0.9968240125534986,0.9912470801475953,0.9826307994256452,0.9576717065593469,0.9174170496300804,0.843947416573608
CSX Corp,0.4,0.9981668006208305,0.9957577179531365,0.9912921847568696,0.9810285288253308,0.9562800302141136,0.9151093025217053
CVS Health Corp,0.4,0.9965809730624912,0.9899263640563423,0.9799003598577827,0.9520757541951461,0.9056495316008363,0.834465136112898
DR Horton Inc,0.4,0.9958172624831437,0.9886721012100214,0.9793592348711998,0.952907289600171,0.9078808105792917,0.8409439406902339
Danaher Corp,0.4,0.9980620706188149,0.99495453301416,0.9894676828386922,0.9750270200762059,0.9418407342503217,0.8894750223065229
Darden Restaura,0.4,0.996646735156,0.9908013997422747,0.9827024042709361,0.9581446376721622,0.9194254973398942,0.8530058847842221
Deere & Co,0.4,0.9975398946145799,0.9935846901997136,0.9879524568980752,0.9712031929362234,0.9386880916164971,0.8805244423790074
Dell Inc,0.4,0.9968574185185465,0.9912426880609877,0.9808629054542995,0.9506305528490001,0.8939359501431111,0.8159177094991527
Delta Air Lines I,0.4,0.9919911328159442,0.9806818453127929,0.9628771093066083,0.9132172311494142,0.8392306243675296,0.744867465146815
Devon Energy Co,0.4,0.9937930836350984,0.9823580920693296,0.9650183411772639,0.9147806765071079,0.8496523850306017,0.7512951607414963
Dominion Energy,0.4,0.9974256701399996,0.9924833730379282,0.9859305234132164,0.9672400565637123,0.9292466625849368,0.8755170042943899
DXC Technology ,0.4,0.99319724356613,0.97947307647279,0.9580351372691368,0.8738891777267846,0.7668152456751139,0.6378325361010904
Eastman Chemica,0.4,0.9951930451560026,0.9850735506988911,0.9684547681726513,0.9189826545301162,0.8531188814580483,0.7673146815306817
Enbridge Inc,0.4,0.994872922622543,0.986482775361012,0.9761455964150316,0.9460967542768118,0.8941960781077438,0.8190314377829622
Energy Transfer ,0.4,0.9953610220488627,0.9871025854106866,0.9764962797543449,0.9474213578535658,0.8917015340282874,0.8060837972017282
Exelon Corp,0.4,0.9977378679700336,0.9940398586592473,0.9882624176914714,0.9714294687668417,0.9414113403861339,0.8890606435525195
Expedia Group In,0.4,0.9969216261766833,0.9910662459515349,0.9814719110164354,0.9488226034907367,0.887580149133828,0.7964766126024259
FedEx Corp,0.4,0.9962326920344239,0.9897664292632136,0.9804237911186132,0.9544702006041471,0.908316437817544,0.8394136075311389
FirstEnergy Corp,0.4,0.9967450013422758,0.9908333333602978,0.9826243215736961,0.9606267323460453,0.9179699221155763,0.8579056655919801
Ford Motor Co,0.4,0.9858999612033612,0.9649813504953086,0.9374572380030082,0.8649226465228782,0.772877278166152,0.6619073443774457
Freeport-McMoRa,0.4,0.9960005672089703,0.9879482115612925,0.9751528209895863,0.9345143304064427,0.87362051656367,0.7870634529116793
General Electric ,0.4,0.9979744544603434,0.9951117189621976,0.9909195255334005,0.9746435519410073,0.9355479152726616,0.8746396929312383
General Mills Inc,0.4,0.9970503496601659,0.9925983393033653,0.9838374470418338,0.9605579244691516,0.925704917515027,0.8673880770855269
General Motors C,0.4,0.9935502105297406,0.981482101704047,0.9642077259631798,0.910448906979637,0.8257346234286793,0.7318509300772381
Halliburton Co,0.4,0.9951852735555519,0.9872602726211736,0.9768549635013184,0.9442374258574222,0.8886451015540348,0.8096995536000815
HCA Inc,0.4,0.99616477922418,0.9889485137088389,0.9785722837127159,0.9524640261163991,0.907803834717102,0.8363546519353307
Honeywell Intern,0.4,0.997905380342743,0.9947183637951132,0.9901034578723846,0.9774381577775764,0.952062807908233,0.9114729378839025
Host Hotels & Re,0.4,0.9944266268047445,0.9851618540399801,0.9719722833593222,0.9300590614387865,0.8607742736811154,0.7671944310458485
HP Inc,0.4,0.9965566051840542,0.9894735624165524,0.9782631037673155,0.9459980387060258,0.8962448674236029,0.8144368866076493
Intel Corp,0.4,0.9957965425633893,0.9892180965863498,0.9800147080756192,0.9507019492858177,0.904828617323191,0.837123584012172
International Bu,0.4,0.9973457555325295,0.9927962845126891,0.9852301482905151,0.9644901072724855,0.930467449801153,0.8781878605968422
International Pa,0.4,0.9970537279667668,0.9911720318424355,0.9824092328784216,0.954509605628642,0.9083864900834397,0.8566290190536908
Johnson & Johns,0.4,0.9976429271593009,0.9946805016521596,0.9915045731928539,0.980554430415232,0.9567462946488355,0.9102725093505087
Johnson Controls,0.4,0.9975460876820871,0.9935199326165276,0.9873752299805107,0.9673468610876473,0.93421414182082,0.8902968925249001
Kinder Morgan In,0.4,0.9959230333235887,0.9886893758158847,0.9775787536276012,0.948038604412769,0.8969653814177984,0.8228789086150198
Kraft Heinz Food,0.4,0.9969132361901446,0.9907334042808826,0.9821265456679652,0.9567255587434409,0.9130574361073214,0.8369329128411085
Lennar Corp,0.4,0.9935876292343437,0.9826943287914732,0.9667588212293653,0.9267782492032468,0.8581314913175853,0.7739641456732826
Lincoln National ,0.4,0.9917298400552168,0.9782871778369863,0.9589426318170869,0.9022107182917716,0.8230993357099524,0.7205851415529646
Lockheed Martin ,0.4,0.9981115248463875,0.9952899782913704,0.9907194482373655,0.9781770020667989,0.9542467475534027,0.9134058714827906
Lowe's Cos Inc,0.4,0.9974529227728276,0.9932634264162339,0.9859248527437242,0.967461388760404,0.9357492496114801,0.8847194243068129
Sekisui House US,0.4,0.9947510787108559,0.9865034207633939,0.9741914919416306,0.9453810746062074,0.8962299459305946,0.8038234367266007
Marathon Petrole,0.4,0.9954308020321954,0.9880870798152164,0.9771286846010757,0.9469259863072251,0.893073516180761,0.8135108997836443
McDonald's Corp,0.4,0.9978937518302503,0.9945720705388179,0.9900081573489214,0.976584023272314,0.9539942116944787,0.9120750969196882
McKesson Corp,0.4,0.9974032858728272,0.9933026380137329,0.9864514253612503,0.9688793624843687,0.9291557004537447,0.8684223829509667
MetLife Inc,0.4,0.9953978728131853,0.9876150499130849,0.9768125285428281,0.9477915688227144,0.9141456355283718,0.8232543788215547
Mondelez Interna,0.4,0.9970229531984466,0.9915374562492105,0.9851029251341613,0.9651386758011969,0.9284669892415778,0.8749311272149968
Motorola Solution,0.4,0.9972056051612721,0.9928748450245275,0.9857181289320267,0.9662122351451011,0.9312924305749407,0.8686800014037829
National Rural U,0.4,0.9983765144504435,0.9958367295894446,0.9916755411863217,0.9799180455024703,0.9486827052631388,0.9066019188883002
Netflix Inc,0.4,0.9973327316988861,0.9933497938361824,0.9871818405028698,0.968991495860392,0.9329099696198274,0.8969446068832654
Newmont Corp,0.4,0.9976241208477594,0.9936872818095606,0.9885683148739463,0.9707949874247607,0.9330119495331022,0.8653752653484956
NextEra Energy C,0.4,0.995517395744059,0.988300345079909,0.9777290703793481,0.946496760718831,0.888445971575006,0.8110862575037632
Norfolk Southern,0.4,0.9982741828977367,0.9957228930448925,0.9918122684627487,0.9810610393111001,0.957645533696651,0.9164910034005802
Northrop Grumm,0.4,0.9981444313334321,0.9948765913990326,0.9902511593085299,0.9779211007571195,0.9523814610992536,0.9113689767592605
Occidental Petro,0.4,0.9914592550788228,0.9785931422599725,0.9622224410392675,0.919597759364996,0.856950703827668,0.7677513019395171
Omnicom Group ,0.4,0.9967210610029896,0.9913738328741918,0.9823511659496298,0.9589617066039795,0.9185386783049087,0.8559701990276964
Oracle Corp,0.4,0.9943864962425971,0.9863684953654087,0.9739448060674936,0.9367398578991093,0.8854030472774806,0.8033403444664753
Ovintiv Inc,0.4,0.9910196416845333,0.9776528712446972,0.9607142085552757,0.9090177982514269,0.8300627774662441,0.7227099143497874
Packaging Corp o,0.4,0.9978400429323412,0.9942748036988456,0.9888541963010249,0.9729191892579853,0.9467831661593051,0.8960043107432627
Paramount Globa,0.4,0.9950052836812674,0.9840343255178929,0.9627940146643976,0.8942249450783604,0.8040256280910029,0.7051823782375412
Pfizer Inc,0.4,0.9975595575262773,0.9933899094622813,0.9867105622825403,0.9681650277992929,0.9361120502818875,0.8714934765204336
Prudential Finan,0.4,0.9955438600641994,0.9878494918840554,0.9765308858985586,0.9450953949665357,0.8950673511028295,0.8214127172899142
PulteGroup Inc,0.4,0.9943856590695629,0.9854524989380982,0.9717941665518274,0.9368094736309337,0.8737350806004747,0.7848934270067961
Quest Diagnostic,0.4,0.9977933777348026,0.9942981868583113,0.9883355132513937,0.973027174351481,0.9428498622541495,0.892832216443973
Radian Group Inc,0.4,0.9941527623233314,0.9832101552987323,0.9671146459320216,0.9198840883919834,0.8624963366611161,0.7783477509083916
Royal Caribbean ,0.4,0.9938033034554508,0.9833336189933976,0.9714532493507013,0.9375910033837906,0.875955377399057,0.7966639133166152
RTX Corp,0.4,0.9976936330166294,0.9932900032874299,0.9865817804574566,0.9693039851625829,0.940079312031747,0.8954909793770275
Ryder System In,0.4,0.9967340947345712,0.9910651527015522,0.9811534246463003,0.9496086812317492,0.8957581746774648,0.8085280390687144
Sempra,0.4,0.9977038918661355,0.9939862011565266,0.9876769757206416,0.9694722377476084,0.9330939781588669,0.875622601035463
Southwest Airline,0.4,0.9929411688076804,0.9789203445579949,0.9611473209259747,0.9102722731157964,0.8341734654560026,0.7385108288893532
T-Mobile USA Inc,0.4,0.9961412016256408,0.9907350237602823,0.9826624275236507,0.9589802792107065,0.9223692650948413,0.8619581407429153
Target Corp,0.4,0.9967055921790245,0.9900106262017402,0.9813713927895262,0.9569577766019898,0.9218038975372127,0.863091063087026
